RunId,iteration,Step,estrategia,avances,rescatistas,rng,Rescatados,Perdidas,Danio,Fuegos,Paredes,Puertas,Rescatando,Pasos,Avances,Estado
19,9,3.0,mejorada,1,2,4154077065378586294,0,1,2,8,2,5,2,3,1,en_curso
19,9,4.0,mejorada,1,2,4154077065378586294,1,1,3,8,3,6,2,4,1,en_curso
19,9,5.0,mejorada,1,2,4154077065378586294,1,2,3,5,3,7,2,5,1,en_curso
19,9,6.0,mejorada,1,2,4154077065378586294,1,2,8,5,5,7,2,6,1,en_curso
19,9,7.0,mejorada,1,2,4154077065378586294,1,2,11,9,8,7,2,7,1,en_curso
19,9,8.0,mejorada,1,2,4154077065378586294,2,3,11,11,8,7,2,8,1,en_curso
19,9,9.0,mejorada,1,2,4154077065378586294,2,3,11,7,8,7,2,9,1,en_curso
19,9,10.0,mejorada,1,2,4154077065378586294,3,3,13,9,10,7,2,10,1,en_curso
19,9,11.0,mejorada,1,2,4154077065378586294,5,3,13,6,10,7,2,11,1,en_curso
19,9,12.0,mejorada,1,2,4154077065378586294,5,3,13,12,10,7,1,12,1,en_curso
19,9,13.0,mejorada,1,2,4154077065378586294,5,3,19,11,13,7,0,13,1,en_curso
19,9,14.0,mejorada,1,2,4154077065378586294,5,3,24,9,18,7,1,14,1,perdido
20,10,1.0,aleatoria,1,2,3420008128027789332,0,0,0,10,0,0,2,1,1,en_curso
20,10,2.0,aleatoria,1,2,3420008128027789332,0,0,5,12,4,1,2,2,1,en_curso
20,10,3.0,aleatoria,1,2,3420008128027789332,0,0,24,21,16,5,2,3,1,perdido
21,10,1.0,mejorada,1,2,3420008128027789332,0,0,0,10,0,0,2,1,1,en_curso
21,10,2.0,mejorada,1,2,3420008128027789332,0,0,3,6,3,2,0,2,1,en_curso
21,10,3.0,mejorada,1,2,3420008128027789332,0,0,3,4,3,2,2,3,1,en_curso
21,10,4.0,mejorada,1,2,3420008128027789332,1,0,3,3,3,3,2,4,1,en_curso
21,10,5.0,mejorada,1,2,3420008128027789332,1,0,3,3,3,6,2,5,1,en_curso
21,10,6.0,mejorada,1,2,3420008128027789332,1,0,3,2,3,6,2,6,1,en_curso
21,10,7.0,mejorada,1,2,3420008128027789332,3,1,3,4,3,6,2,7,1,en_curso
21,10,8.0,mejorada,1,2,3420008128027789332,3,1,3,0,3,7,2,8,1,en_curso
21,10,9.0,mejorada,1,2,3420008128027789332,4,1,3,0,3,7,2,9,1,en_curso
21,10,10.0,mejorada,1,2,3420008128027789332,4,1,3,0,3,7,2,10,1,en_curso
21,10,11.0,mejorada,1,2,3420008128027789332,5,1,3,1,3,7,2,11,1,en_curso
21,10,12.0,mejorada,1,2,3420008128027789332,5,1,3,0,3,7,2,12,1,en_curso
21,10,13.0,mejorada,1,2,3420008128027789332,6,1,3,6,3,7,2,13,1,en_curso
21,10,14.0,mejorada,1,2,3420008128027789332,6,1,7,3,7,7,2,14,1,en_curso
21,10,15.0,mejorada,1,2,3420008128027789332,6,2,7,6,7,7,2,15,1,en_curso
21,10,16.0,mejorada,1,2,3420008128027789332,7,2,16,10,14,7,2,16,1,ganado
22,11,1.0,aleatoria,1,2,8547898282882222422,0,0,0,10,0,0,2,1,1,en_curso
22,11,2.0,aleatoria,1,2,8547898282882222422,0,0,2,12,1,0,2,2,1,en_curso
22,11,3.0,aleatoria,1,2,8547898282882222422,0,2,5,16,4,2,2,3,1,en_curso
22,11,4.0,aleatoria,1,2,8547898282882222422,0,3,7,20,6,3,2,4,1,en_curso
22,11,5.0,aleatoria,1,2,8547898282882222422,0,4,20,24,15,3,2,5,1,perdido
23,11,1.0,mejorada,1,2,8547898282882222422,0,0,0,10,0,0,2,1,1,en_curso
23,11,2.0,mejorada,1,2,8547898282882222422,0,0,0,5,0,0,1,2,1,en_curso
23,11,3.0,mejorada,1,2,8547898282882222422,0,0,3,4,3,4,2,3,1,en_curso
23,11,4.0,mejorada,1,2,8547898282882222422,0,0,3,2,3,6,2,4,1,en_curso
23,11,5.0,mejorada,1,2,8547898282882222422,0,0,3,2,3,7,2,5,1,en_curso
23,11,6.0,mejorada,1,2,8547898282882222422,0,0,3,1,3,7,2,6,1,en_curso
23,11,7.0,mejorada,1,2,8547898282882222422,2,0,3,3,3,7,2,7,1,en_curso
23,11,8.0,mejorada,1,2,8547898282882222422,2,0,3,3,3,8,2,8,1,en_curso
23,11,9.0,mejorada,1,2,8547898282882222422,2,0,3,2,3,8,2,9,1,en_curso
23,11,10.0,mejorada,1,2,8547898282882222422,3,0,3,3,3,8,2,10,1,en_curso
23,11,11.0,mejorada,1,2,8547898282882222422,3,0,3,2,3,8,2,11,1,en_curso
23,11,12.0,mejorada,1,2,8547898282882222422,3,1,5,5,5,8,2,12,1,en_curso
23,11,13.0,mejorada,1,2,8547898282882222422,5,1,5,4,5,8,2,13,1,en_curso
23,11,14.0,mejorada,1,2,8547898282882222422,5,1,6,5,6,8,2,14,1,en_curso
23,11,15.0,mejorada,1,2,8547898282882222422,5,1,6,2,6,8,2,15,1,en_curso
23,11,16.0,mejorada,1,2,8547898282882222422,6,1,6,6,6,8,2,16,1,en_curso
23,11,17.0,mejorada,1,2,8547898282882222422,7,1,12,6,12,8,2,17,1,ganado
24,12,1.0,aleatoria,1,2,5938607544058144514,0,0,0,10,0,0,2,1,1,en_curso
24,12,2.0,aleatoria,1,2,5938607544058144514,0,0,3,10,2,0,2,2,1,en_curso
24,12,3.0,aleatoria,1,2,5938607544058144514,0,0,5,13,4,0,2,3,1,en_curso
24,12,4.0,aleatoria,1,2,5938607544058144514,0,0,10,18,8,1,2,4,1,en_curso
24,12,5.0,aleatoria,1,2,5938607544058144514,0,0,18,22,14,1,2,5,1,en_curso
24,12,6.0,aleatoria,1,2,5938607544058144514,0,0,25,25,19,3,2,6,1,perdido
25,12,1.0,mejorada,1,2,5938607544058144514,0,0,0,10,0,0,2,1,1,en_curso
25,12,2.0,mejorada,1,2,5938607544058144514,0,0,0,7,0,0,1,2,1,en_curso
25,12,3.0,mejorada,1,2,5938607544058144514,0,0,0,6,0,1,2,3,1,en_curso
25,12,4.0,mejorada,1,2,5938607544058144514,0,0,2,7,2,3,2,4,1,en_curso
25,12,5.0,mejorada,1,2,5938607544058144514,1,0,2,3,2,5,2,5,1,en_curso
25,12,6.0,mejorada,1,2,5938607544058144514,1,0,2,4,2,7,2,6,1,en_curso
25,12,7.0,mejorada,1,2,5938607544058144514,1,0,2,4,2,7,2,7,1,en_curso
25,12,8.0,mejorada,1,2,5938607544058144514,1,2,4,6,4,7,2,8,1,en_curso
25,12,9.0,mejorada,1,2,5938607544058144514,2,2,7,10,7,7,2,9,1,en_curso
25,12,10.0,mejorada,1,2,5938607544058144514,4,3,14,12,12,7,2,10,1,en_curso
25,12,11.0,mejorada,1,2,5938607544058144514,4,3,18,11,13,7,0,11,1,en_curso
25,12,12.0,mejorada,1,2,5938607544058144514,4,4,20,9,13,7,2,12,1,perdido
26,13,1.0,aleatoria,1,2,7588636456839696474,0,0,0,10,0,0,2,1,1,en_curso
26,13,2.0,aleatoria,1,2,7588636456839696474,0,0,6,8,4,0,2,2,1,en_curso
26,13,3.0,aleatoria,1,2,7588636456839696474,0,0,7,9,5,0,2,3,1,en_curso
26,13,4.0,aleatoria,1,2,7588636456839696474,0,1,8,12,6,1,2,4,1,en_curso
26,13,5.0,aleatoria,1,2,7588636456839696474,0,2,15,19,11,1,2,5,1,en_curso
26,13,6.0,aleatoria,1,2,7588636456839696474,0,3,26,22,17,1,2,6,1,perdido
27,13,1.0,mejorada,1,2,7588636456839696474,0,0,0,10,0,0,2,1,1,en_curso
27,13,2.0,mejorada,1,2,7588636456839696474,0,0,1,7,1,0,1,2,1,en_curso
27,13,3.0,mejorada,1,2,7588636456839696474,0,0,3,8,3,4,2,3,1,en_curso
27,13,4.0,mejorada,1,2,7588636456839696474,1,0,5,9,5,6,2,4,1,en_curso
27,13,5.0,mejorada,1,2,7588636456839696474,1,1,5,5,5,6,2,5,1,en_curso
27,13,6.0,mejorada,1,2,7588636456839696474,1,1,8,3,8,6,2,6,1,en_curso
27,13,7.0,mejorada,1,2,7588636456839696474,2,1,8,2,8,6,2,7,1,en_curso
27,13,8.0,mejorada,1,2,7588636456839696474,3,1,8,5,8,6,2,8,1,en_curso
27,13,9.0,mejorada,1,2,7588636456839696474,3,1,8,3,8,6,2,9,1,en_curso
27,13,10.0,mejorada,1,2,7588636456839696474,4,1,8,2,8,7,2,10,1,en_curso
27,13,11.0,mejorada,1,2,7588636456839696474,4,1,8,3,8,7,2,11,1,en_curso
27,13,12.0,mejorada,1,2,7588636456839696474,4,1,8,5,8,7,2,12,1,en_curso
27,13,13.0,mejorada,1,2,7588636456839696474,4,1,8,5,8,7,2,13,1,en_curso
27,13,14.0,mejorada,1,2,7588636456839696474,5,1,11,7,8,7,2,14,1,en_curso
